id,sentence,used,created,mention,context
PMC5526549,"All statistical analyses were performed using Statistica software (StatSoft, Inc., Tulsa, OK, USA). ",True,False,False,"The difference between net intake of DW and each taste solution for each age group was analyzed by paired t-test. All statistical analyses were performed using Statistica software (StatSoft, Inc., Tulsa, OK, USA).  A P value < 0.05 was considered significant."
PMC4383374,"Program Cervus 3.0 [49, 50] was used to calculate the number of alleles, allele frequencies, null allele frequencies and exclusion probabilities for each locus, and the combined exclusion probability. ",True,False,False,"At first, DNA was extracted from tissues, amplified, and genotyped using standard methods. Program Cervus 3.0 [49, 50] was used to calculate the number of alleles, allele frequencies, null allele frequencies and exclusion probabilities for each locus, and the combined exclusion probability.  The combined exclusion probability across all loci was 0.987 when the genotype of a parent is known."
PMC4383374,"The likelihood-based, COLONY 2 program [51] was used to analyze genetic relationships between the attending males, feeding females and the offspring in the nests. ",True,False,False,"The combined exclusion probability across all loci was 0.987 when the genotype of a parent is known. The likelihood-based, COLONY 2 program [51] was used to analyze genetic relationships between the attending males, feeding females and the offspring in the nests. "
PMC5540584,"Visual and auditory stimuli were presented using Psychophysics Toolbox version 3.0.10 [22, 23] running on MATLAB 7.9 (MathWorks Inc, MA, USA) and a Macintosh laptop running OS-X 10.6.8 (Apple Inc, CA, USA). ",True,False,False,"Visual and auditory stimuli were presented using Psychophysics Toolbox version 3.0.10 [22, 23] running on MATLAB 7.9 (MathWorks Inc, MA, USA) and a Macintosh laptop running OS-X 10.6.8 (Apple Inc, CA, USA).  The visual stimulus was back-projected onto a frosted Plexiglas screen using a LCD projector (JVC Ltd., Yokohama, Japan; resolution: 800x600 pixels, refresh rate: 60 Hz, viewing distance: 48 cm) visible to the participant through a mirror mounted on the MR head coil."
PMC5540584,"The fMRI data were analysed using SPM8 (Wellcome Department of Imaging Neuroscience, London; www.fil.ion.ucl.ac.uk/spm) [40]. ",True,False,False,"The fMRI data were analysed using SPM8 (Wellcome Department of Imaging Neuroscience, London; www.fil.ion.ucl.ac.uk/spm) [40].  Scans from each participant were realigned using the first as a reference, unwarped, spatially normalized into MNI space, resampled to a spatial resolution of 2 x 2 x 2 mm3, and spatially smoothed with a Gaussian kernel of 8 mm full-width at half-maximum."
PMC2518622,"Statistical analysis was performed using GraphPad Prism Software, version 3.0. ",True,False,False,"Data were analyzed for individual mice. Statistical analysis was performed using GraphPad Prism Software, version 3.0.  (GraphPad Software, Inc., San Diego, CA)."
PMC4352081,"After an initial affine registration of GM concentration map into the Montreal Neurological Institute (MNI) space, GM concentration images were nonlinearly warped using diffeomorphic anatomical registration through the exponentiated Lie algebra (DARTEL) technique and were resampled to 1.5-mm cubic voxels. ",True,False,False,"The structural MR images were segmented into gray matter (GM), white matter and cerebrospinal fluid using the standard unified segmentation model. After an initial affine registration of GM concentration map into the Montreal Neurological Institute (MNI) space, GM concentration images were nonlinearly warped using diffeomorphic anatomical registration through the exponentiated Lie algebra (DARTEL) technique and were resampled to 1.5-mm cubic voxels.  The GMV of each voxel was obtained by multiplying GM concentration map by the non-linear determinants derived from the spatial normalization step."
PMC4332634,"The meteorological variables were used as input for the Fire Weather Indices Calculator software, developed in the frame of the ALPFFIRS project by WSL (www.wsl.ch), in order to calculate fire weather indices for each day of the time interval considered (Table 1). ",True,False,False,"The meteorological variables were used as input for the Fire Weather Indices Calculator software, developed in the frame of the ALPFFIRS project by WSL (www.wsl.ch), in order to calculate fire weather indices for each day of the time interval considered (Table 1).  In this study, we retained 15 of the most well-known fire indices used to assess forest fire hazards in several parts of the world (see Table 1 for more details)."
PMC4332634,"For the Maxent model, we used the ‘dismo’ R package (version 0.8–17) with the Maxent default settings.

",True,False,False,"All model analyses were performed with the R statistical package, version 3.0.2. For the Maxent model, we used the ‘dismo’ R package (version 0.8–17) with the Maxent default settings.

"
PMC3954587,"Randomization Software EASY RA1 Easy Randomizer Version 4.1, State University of Michigan, USA was used and Njiru was randomly designated as the intervention division and Makadara as the control area. ",True,False,False,"The study covered two administrative divisions of Nairobi East District. Randomization Software EASY RA1 Easy Randomizer Version 4.1, State University of Michigan, USA was used and Njiru was randomly designated as the intervention division and Makadara as the control area.  According to health records, these two divisions were comparable in terms of population numbers, staff numbers, personal and background characteristics of the staff and workloads at the health facilities."
PMC3954587,"PowerPoint presentations contained simplified text and selected photographs of common (HIV-related) oral lesions (pseudo membranous candidiasis, erythematous candidiasis, angular cheilitis, oral hairy leukoplakia, necrotizing ulcerative gingivitis, Kaposi’s sarcoma, parotid enlargement, herpes zoster, dental caries, periodontitis, dental fluorosis) [1], [3], [11] to enhance healthcare provider ability to recognize these lesions. ",True,False,False,"PowerPoint presentations contained simplified text and selected photographs of common (HIV-related) oral lesions (pseudo membranous candidiasis, erythematous candidiasis, angular cheilitis, oral hairy leukoplakia, necrotizing ulcerative gingivitis, Kaposi’s sarcoma, parotid enlargement, herpes zoster, dental caries, periodontitis, dental fluorosis) [1], [3], [11] to enhance healthcare provider ability to recognize these lesions.  During the training, PHWs also received practical training, involving HIV-infected patients with HROLs, to improve their clinical skills."
PMC3954587,"In the first three months after the training, PHWs were visited and reminded to review patients with questionable lesions and use PowerPoint presentations containing photographs of HROLs to update their knowledge. ",True,False,False,"During the training, PHWs also received practical training, involving HIV-infected patients with HROLs, to improve their clinical skills. In the first three months after the training, PHWs were visited and reminded to review patients with questionable lesions and use PowerPoint presentations containing photographs of HROLs to update their knowledge.  Barrier factors affecting their performance were also assessed."
